bhk,type,area,region,status,age, Final_price , Price_per_sqft 
3,2,1650,19,1,3,"1,85,00,000.00","11,212.12"
2,2,1100,19,1,3,"1,65,00,000.00","15,000.00"
3,2,2118,19,1,3,"3,25,00,000.00","15,344.66"
4,2,2100,19,1,3,"3,25,00,000.00","15,476.19"
3,2,1450,19,1,3,"2,25,00,000.00","15,517.24"
3,2,1650,19,1,3,"2,75,00,000.00","16,666.67"
3,5,2650,19,1,2,"2,30,00,000.00","8,679.25"
3,2,1750,19,1,3,"2,25,00,000.00","12,857.14"
2,2,845,3,1,3,"1,90,00,000.00","22,485.21"
3,2,1254,3,1,3,"3,25,00,000.00","25,917.07"
3,2,1166,3,1,3,"3,10,00,000.00","26,586.62"
1,2,503,74,1,3,"43,00,000.00","8,548.71"
1,2,615,12,1,3,"23,30,000.00","3,788.62"
2,2,1036,24,2,3,"2,20,00,000.00","21,235.52"
3,2,1253,24,2,3,"2,77,00,000.00","22,106.94"
2,2,845,24,2,3,"1,62,00,000.00","19,171.60"
2,2,803,24,2,3,"1,55,00,000.00","19,302.62"
1,2,565,24,2,3,"1,14,00,000.00","20,176.99"
1,2,543,24,2,3,"1,10,00,000.00","20,257.83"
2,2,1002,17,1,3,"3,99,00,000.00","39,820.36"
2,2,990,17,1,3,"3,25,00,000.00","32,828.28"
1,2,492,17,1,3,"1,43,00,000.00","29,065.04"
2,2,964,48,1,2,"1,95,00,000.00","20,228.22"
3,2,1050,32,1,3,"1,82,00,000.00","17,333.33"
1,2,645,53,1,3,"43,00,000.00","6,666.67"
2,2,830,53,1,3,"58,50,000.00","7,048.19"
2,2,790,53,1,3,"55,00,000.00","6,962.03"
1,2,701,83,1,2,"90,00,000.00","12,838.80"
3,2,1210,19,1,3,"1,65,00,000.00","13,636.36"
3,2,1760,19,1,3,"1,60,00,000.00","9,090.91"
3,2,2100,19,1,3,"3,75,00,000.00","17,857.14"
3,2,2160,19,1,3,"3,25,00,000.00","15,046.30"
3,2,2128,19,1,3,"3,15,00,000.00","14,802.63"
2,2,1065,19,1,3,"1,15,00,000.00","10,798.12"
2,2,1065,19,1,3,"1,42,00,000.00","13,333.33"
4,2,2650,19,1,3,"4,75,00,000.00","17,924.53"
4,2,2650,19,1,3,"4,75,00,000.00","17,924.53"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
6,2,4300,19,1,3,"6,20,00,000.00","14,418.60"
3,2,1480,19,1,3,"1,80,00,000.00","12,162.16"
4,2,2813,19,1,3,"4,50,00,000.00","15,997.16"
2,2,1065,19,1,3,"1,42,00,000.00","13,333.33"
3,2,1600,19,1,3,"2,50,00,000.00","15,625.00"
3,2,1650,19,1,3,"1,60,00,000.00","9,696.97"
3,2,2100,19,1,3,"3,75,00,000.00","17,857.14"
3,2,1150,19,1,3,"1,75,00,000.00","15,217.39"
4,2,2650,19,1,3,"4,75,00,000.00","17,924.53"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
4,2,2550,19,1,3,"2,75,00,000.00","10,784.31"
2,2,1150,19,1,3,"1,15,00,000.00","10,000.00"
2,2,1065,19,1,3,"1,42,00,000.00","13,333.33"
3,2,1200,19,1,3,"1,30,00,000.00","10,833.33"
3,2,1750,19,1,3,"3,25,00,000.00","18,571.43"
2,2,1100,53,1,3,"85,00,000.00","7,727.27"
2,2,1094,53,1,3,"95,00,000.00","8,683.73"
1,2,585,53,1,3,"36,00,000.00","6,153.85"
4,2,2650,19,1,3,"5,30,00,000.00","20,000.00"
3,2,1750,19,1,3,"3,25,00,000.00","18,571.43"
1,2,645,5,1,2,"55,00,000.00","8,527.13"
5,2,5000,19,1,3,"7,00,00,000.00","14,000.00"
3,2,2150,19,1,3,"2,70,00,000.00","12,558.14"
1,2,510,53,2,3,"23,23,000.00","4,554.90"
4,2,2579,19,1,3,"4,50,00,000.00","17,448.62"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
1,2,580,35,2,3,"91,00,000.00","15,689.66"
2,2,1065,19,1,3,"1,15,00,000.00","10,798.12"
4,2,2550,19,1,3,"2,75,00,000.00","10,784.31"
2,2,1150,19,1,3,"1,15,00,000.00","10,000.00"
3,2,2000,19,1,3,"2,81,00,000.00","14,050.00"
4,2,2415,19,1,3,"4,75,00,000.00","19,668.74"
3,2,1600,19,1,3,"2,50,00,000.00","15,625.00"
3,2,1650,19,1,3,"1,60,00,000.00","9,696.97"
4,2,3520,19,1,3,"6,75,00,000.00","19,176.14"
3,2,1760,19,1,3,"1,60,00,000.00","9,090.91"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
2,2,1065,19,1,3,"1,42,00,000.00","13,333.33"
3,2,1850,19,1,3,"3,20,00,000.00","17,297.30"
2,2,775,35,2,3,"1,40,00,000.00","18,064.52"
2,2,1150,55,2,3,"25,00,000.00","2,173.91"
1,2,750,55,2,3,"20,00,000.00","2,666.67"
3,2,1600,19,2,1,"2,40,00,000.00","15,000.00"
2,2,1100,19,2,1,"1,30,00,000.00","11,818.18"
2,2,806,21,2,3,"50,00,000.00","6,203.47"
4,2,1800,19,2,1,"2,60,00,000.00","14,444.44"
1,2,800,19,2,1,"90,00,000.00","11,250.00"
1,2,499,21,2,3,"31,00,000.00","6,212.42"
1,2,423,21,1,3,"30,00,000.00","7,092.20"
2,2,1300,53,1,3,"85,00,000.00","6,538.46"
4,2,2150,53,2,3,"1,20,00,000.00","5,581.40"
2,2,1250,53,2,3,"64,00,000.00","5,120.00"
2,2,1100,53,1,3,"96,00,000.00","8,727.27"
3,2,1600,53,2,3,"1,00,00,000.00","6,250.00"
2,2,1100,53,2,3,"64,00,000.00","5,818.18"
2,2,1098,53,1,3,"80,00,000.00","7,285.97"
2,2,1200,53,1,3,"63,00,000.00","5,250.00"
3,2,1350,13,2,3,"3,65,00,000.00","27,037.04"
3,2,1700,13,2,3,"4,61,00,000.00","27,117.65"
2,2,400,191,1,2,"62,00,000.00","15,500.00"
2,2,951,48,1,3,"1,55,00,000.00","16,298.63"
2,2,850,13,1,3,"1,45,00,000.00","17,058.82"
3,2,1300,13,1,3,"2,05,00,000.00","15,769.23"
3,2,1200,13,1,3,"2,55,00,000.00","21,250.00"
4,2,1400,13,1,3,"3,90,00,000.00","27,857.14"
2,2,1150,19,1,3,"1,15,00,000.00","10,000.00"
3,2,2100,19,1,3,"2,10,00,000.00","10,000.00"
2,2,1065,19,1,3,"1,15,00,000.00","10,798.12"
3,2,2250,19,1,3,"3,25,00,000.00","14,444.44"
4,2,2100,19,1,3,"4,25,00,000.00","20,238.10"
3,2,2000,19,1,3,"2,81,00,000.00","14,050.00"
4,2,2200,19,1,3,"2,60,00,000.00","11,818.18"
2,2,1100,19,1,3,"1,75,00,000.00","15,909.09"
2,2,1100,19,1,3,"1,50,00,000.00","13,636.36"
6,2,3200,13,2,3,"9,60,00,000.00","30,000.00"
4,2,1500,13,2,3,"2,70,00,000.00","18,000.00"
3,2,950,13,1,3,"2,33,00,000.00","24,526.32"
2,2,950,13,2,3,"2,05,00,000.00","21,578.95"
3,2,1300,13,2,3,"3,12,00,000.00","24,000.00"
2,2,880,13,1,3,"2,00,00,000.00","22,727.27"
4,2,1975,35,2,3,"3,50,00,000.00","17,721.52"
1,2,625,13,2,3,"1,14,00,000.00","18,240.00"
3,2,1200,13,2,3,"2,25,00,000.00","18,750.00"
1,2,750,35,2,3,"1,50,00,000.00","20,000.00"
2,2,860,13,2,3,"1,38,00,000.00","16,046.51"
4,2,2280,201,1,3,"3,35,00,000.00","14,692.98"
4,2,2250,19,1,3,"3,75,00,000.00","16,666.67"
2,2,1250,19,1,3,"1,60,00,000.00","12,800.00"
3,2,1750,19,1,3,"2,75,00,000.00","15,714.29"
4,2,2550,19,1,3,"2,60,00,000.00","10,196.08"
3,2,1650,19,1,3,"1,75,00,000.00","10,606.06"
4,2,2250,19,1,3,"3,75,00,000.00","16,666.67"
2,2,1250,19,1,3,"1,75,00,000.00","14,000.00"
3,2,1200,19,1,3,"1,30,00,000.00","10,833.33"
3,2,1350,19,1,3,"1,75,00,000.00","12,962.96"
2,2,1250,19,1,3,"1,25,00,000.00","10,000.00"
3,2,2128,19,1,3,"3,15,00,000.00","14,802.63"
4,2,3440,19,1,3,"3,90,00,000.00","11,337.21"
2,2,1025,19,1,3,"1,25,00,000.00","12,195.12"
4,2,2650,19,1,3,"5,30,00,000.00","20,000.00"
3,2,1750,19,1,3,"2,10,00,000.00","12,000.00"
4,2,2350,19,1,3,"3,10,00,000.00","13,191.49"
3,2,1650,19,1,3,"2,50,00,000.00","15,151.52"
3,2,1250,19,1,3,"1,75,00,000.00","14,000.00"
3,2,1570,19,1,3,"1,80,00,000.00","11,464.97"
3,2,1600,19,1,3,"2,35,00,000.00","14,687.50"
2,2,1216,19,1,3,"1,45,00,000.00","11,924.34"
2,2,1025,19,1,3,"1,25,00,000.00","12,195.12"
3,2,1750,19,1,3,"2,25,00,000.00","12,857.14"
2,2,1050,19,1,3,"91,00,000.00","8,666.67"
2,2,1100,19,1,3,"1,75,00,000.00","15,909.09"
2,2,800,19,1,3,"90,00,000.00","11,250.00"
2,2,1050,19,1,3,"91,00,000.00","8,666.67"
2,2,1050,19,1,3,"1,45,00,000.00","13,809.52"
3,2,1600,19,1,3,"2,35,00,000.00","14,687.50"
3,2,1150,19,1,3,"1,75,00,000.00","15,217.39"
3,2,1570,19,1,3,"1,80,00,000.00","11,464.97"
3,2,1704,19,1,3,"2,10,00,000.00","12,323.94"
3,2,1250,19,1,3,"1,80,00,000.00","14,400.00"
5,2,2960,19,1,3,"4,85,00,000.00","16,385.14"
2,2,1100,19,1,3,"1,40,00,000.00","12,727.27"
4,2,2272,19,1,3,"2,50,00,000.00","11,003.52"
3,2,2250,19,1,3,"3,25,00,000.00","14,444.44"
3,2,2128,19,1,3,"3,15,00,000.00","14,802.63"
5,2,5200,19,1,3,"8,75,00,000.00","16,826.92"
2,2,1100,19,1,3,"1,40,00,000.00","12,727.27"
3,2,2160,19,1,3,"3,25,00,000.00","15,046.30"
4,2,2480,19,1,3,"3,75,00,000.00","15,120.97"
3,2,2150,19,1,3,"3,25,00,000.00","15,116.28"
4,2,2608,19,1,3,"4,75,00,000.00","18,213.19"
2,2,1065,19,1,3,"1,15,00,000.00","10,798.12"
4,2,2280,19,1,3,"3,35,00,000.00","14,692.98"
3,2,1250,19,1,3,"1,60,00,000.00","12,800.00"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
5,2,2960,19,1,3,"4,85,00,000.00","16,385.14"
3,2,1650,19,1,3,"2,30,00,000.00","13,939.39"
4,2,3500,19,1,3,"5,75,00,000.00","16,428.57"
2,2,1232,19,1,3,"1,30,00,000.00","10,551.95"
3,2,1550,19,1,3,"2,70,00,000.00","17,419.35"
2,2,1150,19,1,3,"1,15,00,000.00","10,000.00"
2,2,1365,19,1,3,"1,60,00,000.00","11,721.61"
3,2,1550,19,1,3,"2,70,00,000.00","17,419.35"
3,2,2160,19,1,3,"3,25,00,000.00","15,046.30"
5,2,4480,19,1,3,"5,50,00,000.00","12,276.79"
3,2,1600,19,1,3,"1,65,00,000.00","10,312.50"
3,2,2250,19,1,3,"3,25,00,000.00","14,444.44"
3,2,2250,19,1,3,"3,25,00,000.00","14,444.44"
2,2,1065,19,1,3,"1,35,00,000.00","12,676.06"
4,2,2815,19,1,3,"4,00,00,000.00","14,209.59"
4,2,2815,19,1,3,"4,00,00,000.00","14,209.59"
4,2,2815,19,1,3,"4,00,00,000.00","14,209.59"
3,2,1400,19,1,3,"2,50,00,000.00","17,857.14"
3,2,1400,19,1,3,"2,50,00,000.00","17,857.14"
4,2,2815,19,1,3,"4,00,00,000.00","14,209.59"
3,2,1400,19,1,3,"2,50,00,000.00","17,857.14"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
3,2,1200,19,1,3,"1,30,00,000.00","10,833.33"
3,2,2160,19,1,3,"3,25,00,000.00","15,046.30"
3,2,2050,19,1,3,"3,10,00,000.00","15,121.95"
4,2,2480,201,1,3,"3,75,00,000.00","15,120.97"
2,2,1060,19,1,3,"1,70,00,000.00","16,037.74"
4,2,2645,19,1,3,"5,35,00,000.00","20,226.84"
4,2,2645,19,1,3,"5,35,00,000.00","20,226.84"
2,2,1250,19,1,3,"1,60,00,000.00","12,800.00"
3,2,1600,19,1,3,"1,65,00,000.00","10,312.50"
3,2,1250,19,1,3,"1,75,00,000.00","14,000.00"
2,2,1025,19,1,3,"1,25,00,000.00","12,195.12"
4,2,2550,19,1,3,"2,60,00,000.00","10,196.08"
4,2,2550,19,1,3,"2,60,00,000.00","10,196.08"
3,2,1400,19,1,3,"2,50,00,000.00","17,857.14"
3,2,1400,19,1,3,"2,50,00,000.00","17,857.14"
3,2,1400,19,1,3,"2,50,00,000.00","17,857.14"
2,2,1025,19,1,3,"1,25,00,000.00","12,195.12"
4,2,2550,19,1,3,"2,60,00,000.00","10,196.08"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
2,2,1100,19,1,3,"1,40,00,000.00","12,727.27"
2,2,1025,19,1,3,"1,25,00,000.00","12,195.12"
2,2,1100,19,1,3,"1,40,00,000.00","12,727.27"
2,2,1250,19,1,3,"1,60,00,000.00","12,800.00"
3,2,2000,19,1,3,"2,81,00,000.00","14,050.00"
4,2,2650,19,1,3,"4,65,00,000.00","17,547.17"
4,2,1950,19,1,3,"3,15,00,000.00","16,153.85"
4,2,1950,19,1,3,"3,15,00,000.00","16,153.85"
3,2,1600,19,1,3,"16,50,00,000.00","1,03,125.00"
4,2,2815,19,1,3,"4,75,00,000.00","16,873.89"
4,2,2650,19,1,3,"3,50,00,000.00","13,207.55"
3,2,2000,19,1,3,"3,00,00,000.00","15,000.00"
3,2,1600,19,1,3,"1,65,00,000.00","10,312.50"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
4,2,2813,19,1,3,"4,35,00,000.00","15,463.92"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
3,2,2250,19,1,3,"3,25,00,000.00","14,444.44"
3,2,2250,19,1,3,"3,25,00,000.00","14,444.44"
3,2,1600,19,1,3,"1,55,00,000.00","9,687.50"
4,2,2550,19,1,3,"2,60,00,000.00","10,196.08"
3,2,1400,19,1,3,"2,50,00,000.00","17,857.14"
5,2,5000,19,1,3,"7,00,00,000.00","14,000.00"
2,2,1050,19,1,3,"1,35,00,000.00","12,857.14"
2,2,1065,19,1,3,"1,35,00,000.00","12,676.06"
3,2,1640,19,1,3,"1,90,00,000.00","11,585.37"
2,2,1250,19,1,3,"1,60,00,000.00","12,800.00"
3,2,2000,19,1,3,"3,00,00,000.00","15,000.00"
3,2,1600,19,1,3,"1,65,00,000.00","10,312.50"
2,2,1150,19,1,3,"1,40,00,000.00","12,173.91"
3,2,1650,19,1,3,"1,55,00,000.00","9,393.94"
3,2,2250,19,1,3,"3,25,00,000.00","14,444.44"
3,2,2250,19,1,3,"3,25,00,000.00","14,444.44"
3,2,2150,19,1,3,"3,25,00,000.00","15,116.28"
3,2,2096,19,1,3,"3,25,00,000.00","15,505.73"
4,2,3600,19,1,3,"4,35,00,000.00","12,083.33"
4,2,2815,19,1,3,"4,00,00,000.00","14,209.59"
4,2,2200,19,1,3,"2,40,00,000.00","10,909.09"
3,2,2150,19,1,3,"3,25,00,000.00","15,116.28"
4,2,2648,19,1,3,"3,50,00,000.00","13,217.52"
3,2,2250,19,2,3,"3,52,00,000.00","15,644.44"
4,2,2200,19,1,3,"2,40,00,000.00","10,909.09"
3,2,1350,19,1,3,"1,65,00,000.00","12,222.22"
3,2,2096,19,1,3,"3,25,00,000.00","15,505.73"
4,2,2200,19,1,3,"2,40,00,000.00","10,909.09"
3,2,1650,19,1,3,"1,75,00,000.00","10,606.06"
4,2,2648,19,1,3,"3,50,00,000.00","13,217.52"
3,2,2150,19,1,3,"3,25,00,000.00","15,116.28"
3,2,2096,19,1,3,"3,25,00,000.00","15,505.73"
4,2,2650,19,1,3,"3,50,00,000.00","13,207.55"
4,2,2815,19,1,3,"4,00,00,000.00","14,209.59"
4,2,2815,19,1,3,"4,00,00,000.00","14,209.59"
3,2,1650,19,1,3,"1,75,00,000.00","10,606.06"
3,2,2150,19,1,3,"3,25,00,000.00","15,116.28"
4,2,2200,19,1,3,"2,40,00,000.00","10,909.09"
6,2,4300,19,1,3,"6,20,00,000.00","14,418.60"
6,2,4300,19,1,3,"6,20,00,000.00","14,418.60"
3,2,1350,19,1,3,"1,65,00,000.00","12,222.22"
2,2,1100,19,1,3,"1,75,00,000.00","15,909.09"
2,2,1065,19,1,3,"1,09,00,000.00","10,234.74"
2,2,1065,19,1,3,"1,15,00,000.00","10,798.12"
3,2,1650,19,1,3,"1,75,00,000.00","10,606.06"
3,2,1800,19,1,3,"2,75,00,000.00","15,277.78"
3,2,1650,19,1,3,"1,60,00,000.00","9,696.97"
3,2,1650,19,1,3,"1,60,00,000.00","9,696.97"
3,2,1650,19,1,3,"1,60,00,000.00","9,696.97"
3,2,1350,19,1,3,"1,65,00,000.00","12,222.22"
3,2,1350,19,1,3,"1,65,00,000.00","12,222.22"
3,2,1350,19,1,3,"1,65,00,000.00","12,222.22"
4,2,2200,19,1,3,"2,40,00,000.00","10,909.09"
3,2,2250,19,1,3,"3,25,00,000.00","14,444.44"
3,2,2250,19,1,3,"3,25,00,000.00","14,444.44"
4,2,2550,19,1,3,"2,60,00,000.00","10,196.08"
4,2,2550,19,1,3,"2,60,00,000.00","10,196.08"
4,2,2550,19,1,3,"2,60,00,000.00","10,196.08"
3,2,1650,19,1,3,"2,05,00,000.00","12,424.24"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
3,2,1400,19,1,3,"2,50,00,000.00","17,857.14"
3,2,1400,19,1,3,"2,50,00,000.00","17,857.14"
4,2,1950,19,1,3,"2,65,00,000.00","13,589.74"
4,2,2200,19,1,3,"2,60,00,000.00","11,818.18"
5,2,5868,19,1,3,"8,00,00,000.00","13,633.27"
4,2,2579,19,1,3,"4,50,00,000.00","17,448.62"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
4,2,2815,19,1,3,"4,00,00,000.00","14,209.59"
4,2,2815,19,1,3,"4,00,00,000.00","14,209.59"
4,2,2036,19,1,3,"4,50,00,000.00","22,102.16"
4,2,2036,19,1,3,"4,50,00,000.00","22,102.16"
3,2,1650,19,1,3,"1,60,00,000.00","9,696.97"
4,2,2813,19,1,3,"4,00,00,000.00","14,219.69"
4,2,2650,19,1,3,"5,30,00,000.00","20,000.00"
3,2,1550,19,1,3,"1,80,00,000.00","11,612.90"
3,2,1850,19,1,3,"2,90,00,000.00","15,675.68"
3,2,1650,19,1,3,"2,05,00,000.00","12,424.24"
2,2,1150,19,1,3,"1,30,00,000.00","11,304.35"
2,2,1065,19,1,3,"1,25,00,000.00","11,737.09"
3,2,1850,19,1,3,"2,90,00,000.00","15,675.68"
2,2,1025,19,1,3,"1,25,00,000.00","12,195.12"
5,2,5868,19,1,3,"8,00,00,000.00","13,633.27"
2,2,1065,19,1,3,"1,25,00,000.00","11,737.09"
4,2,2650,19,1,3,"3,25,00,000.00","12,264.15"
3,2,1902,19,1,3,"2,80,00,000.00","14,721.35"
2,2,1150,19,1,3,"1,30,00,000.00","11,304.35"
3,2,1902,19,1,3,"2,80,00,000.00","14,721.35"
2,2,1065,19,1,3,"1,35,00,000.00","12,676.06"
2,2,1065,19,1,3,"1,10,00,000.00","10,328.64"
2,2,1065,19,1,3,"1,35,00,000.00","12,676.06"
3,2,2080,19,1,3,"2,68,00,000.00","12,884.62"
2,2,1065,19,1,3,"1,35,00,000.00","12,676.06"
2,2,1065,19,1,3,"1,35,00,000.00","12,676.06"
3,2,2080,19,1,3,"2,68,00,000.00","12,884.62"
4,2,2415,19,1,3,"4,25,00,000.00","17,598.34"
4,2,2415,19,1,3,"4,25,00,000.00","17,598.34"
4,2,2815,19,1,3,"4,00,00,000.00","14,209.59"
4,2,2815,19,1,3,"4,00,00,000.00","14,209.59"
4,2,2650,19,1,3,"5,30,00,000.00","20,000.00"
3,2,1750,19,1,3,"3,25,00,000.00","18,571.43"
3,2,1747,19,1,3,"2,06,00,000.00","11,791.64"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
4,2,2815,19,1,3,"3,75,00,000.00","13,321.49"
4,2,1960,19,1,3,"2,65,00,000.00","13,520.41"
4,2,2813,19,1,3,"3,75,00,000.00","13,330.96"
3,2,1747,19,1,3,"2,06,00,000.00","11,791.64"
3,2,2080,19,1,3,"2,68,00,000.00","12,884.62"
5,2,5000,19,1,3,"7,00,00,000.00","14,000.00"
2,2,1050,19,1,3,"1,35,00,000.00","12,857.14"
2,2,1065,19,1,3,"1,15,00,000.00","10,798.12"
4,2,1950,19,1,3,"2,65,00,000.00","13,589.74"
4,2,2579,19,1,3,"4,50,00,000.00","17,448.62"
4,2,1750,19,1,3,"3,25,00,000.00","18,571.43"
3,2,1650,19,1,3,"1,55,00,000.00","9,393.94"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
3,2,1750,19,1,3,"3,25,00,000.00","18,571.43"
4,2,1950,19,1,3,"2,65,00,000.00","13,589.74"
4,2,2579,19,1,3,"4,50,00,000.00","17,448.62"
4,5,5500,19,1,2,"6,00,00,000.00","10,909.09"
5,2,5000,19,1,3,"7,00,00,000.00","14,000.00"
3,2,1964,19,1,3,"2,50,00,000.00","12,729.12"
2,2,1050,19,1,3,"1,35,00,000.00","12,857.14"
2,2,1050,19,1,3,"1,35,00,000.00","12,857.14"
2,2,1065,19,1,3,"1,35,00,000.00","12,676.06"
5,2,5868,19,1,3,"8,00,00,000.00","13,633.27"
2,2,1065,19,1,3,"1,15,00,000.00","10,798.12"
4,2,2579,19,1,3,"4,50,00,000.00","17,448.62"
4,2,2650,19,1,3,"5,25,00,000.00","19,811.32"
4,2,2200,19,1,3,"2,60,00,000.00","11,818.18"
2,2,1065,19,1,3,"1,35,00,000.00","12,676.06"
3,2,1400,19,1,3,"2,50,00,000.00","17,857.14"
4,2,2579,19,1,3,"4,50,00,000.00","17,448.62"
4,2,1950,19,2,3,"2,65,00,000.00","13,589.74"
4,2,2579,19,1,3,"4,50,00,000.00","17,448.62"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
4,2,2650,19,1,3,"3,25,00,000.00","12,264.15"
4,2,2650,19,1,3,"5,25,00,000.00","19,811.32"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
3,2,1400,19,1,3,"2,50,00,000.00","17,857.14"
4,2,1950,19,1,3,"2,65,00,000.00","13,589.74"
5,2,5000,19,1,3,"7,00,00,000.00","14,000.00"
3,2,1640,19,1,3,"1,90,00,000.00","11,585.37"
2,2,1000,19,1,3,"1,65,00,000.00","16,500.00"
2,2,1025,19,1,3,"1,25,00,000.00","12,195.12"
3,2,1888,19,1,3,"1,95,00,000.00","10,328.39"
3,2,1750,19,1,3,"3,25,00,000.00","18,571.43"
2,2,1025,19,1,3,"1,25,00,000.00","12,195.12"
4,2,2200,19,1,3,"2,75,00,000.00","12,500.00"
3,2,2128,19,1,3,"3,10,00,000.00","14,567.67"
4,2,3600,19,1,3,"6,75,00,000.00","18,750.00"
6,2,4300,19,1,3,"6,20,00,000.00","14,418.60"
2,2,1100,19,1,3,"1,40,00,000.00","12,727.27"
4,2,3600,19,1,3,"6,75,00,000.00","18,750.00"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
4,2,2200,19,1,3,"2,75,00,000.00","12,500.00"
4,2,1750,19,1,3,"3,25,00,000.00","18,571.43"
4,2,2579,19,1,3,"4,50,00,000.00","17,448.62"
3,2,1650,19,1,3,"1,55,00,000.00","9,393.94"
3,2,1750,19,1,3,"3,25,00,000.00","18,571.43"
4,2,2579,19,1,3,"4,50,00,000.00","17,448.62"
4,2,2579,19,1,3,"4,50,00,000.00","17,448.62"
3,2,1650,19,1,3,"2,05,00,000.00","12,424.24"
3,2,1650,19,1,3,"2,05,00,000.00","12,424.24"
3,2,1650,19,1,3,"19,00,00,000.00","1,15,151.52"
3,2,1650,19,1,3,"1,55,00,000.00","9,393.94"
3,2,1650,19,1,3,"1,55,00,000.00","9,393.94"
3,2,1650,19,1,3,"1,55,00,000.00","9,393.94"
3,2,1600,19,1,3,"1,65,00,000.00","10,312.50"
3,2,1600,19,1,3,"1,65,00,000.00","10,312.50"
3,2,1600,19,1,3,"1,65,00,000.00","10,312.50"
3,2,1650,19,1,3,"1,55,00,000.00","9,393.94"
3,2,1964,19,1,3,"2,50,00,000.00","12,729.12"
2,2,1250,19,1,3,"1,80,00,000.00","14,400.00"
3,2,2128,19,1,3,"3,10,00,000.00","14,567.67"
3,2,2128,19,1,3,"3,10,00,000.00","14,567.67"
4,2,2815,19,1,3,"4,75,00,000.00","16,873.89"
3,2,1600,19,1,3,"1,65,00,000.00","10,312.50"
5,2,5868,19,1,3,"8,50,00,000.00","14,485.34"
3,2,1650,19,1,3,"1,55,00,000.00","9,393.94"
3,2,2150,19,1,3,"3,25,00,000.00","15,116.28"
2,2,1065,19,1,3,"95,00,000.00","8,920.19"
2,2,1065,19,1,3,"95,00,000.00","8,920.19"
2,2,1065,19,1,3,"95,00,000.00","8,920.19"
4,2,2550,19,1,3,"2,60,00,000.00","10,196.08"
4,2,2550,19,1,3,"2,60,00,000.00","10,196.08"
3,2,1902,19,1,3,"2,80,00,000.00","14,721.35"
3,2,1600,19,1,3,"1,65,00,000.00","10,312.50"
4,2,2550,19,1,3,"2,60,00,000.00","10,196.08"
3,2,1650,19,1,3,"1,55,00,000.00","9,393.94"
5,2,5868,19,1,3,"8,00,00,000.00","13,633.27"
2,2,1050,19,1,3,"1,35,00,000.00","12,857.14"
3,2,1650,19,1,3,"1,55,00,000.00","9,393.94"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
4,2,2650,19,1,3,"5,25,00,000.00","19,811.32"
4,2,2200,19,1,3,"2,60,00,000.00","11,818.18"
2,2,1065,201,1,3,"11,50,000.00","1,079.81"
3,2,1760,201,1,3,"1,60,00,000.00","9,090.91"
4,2,2608,19,1,3,"4,75,00,000.00","18,213.19"
2,2,1250,19,1,3,"1,60,00,000.00","12,800.00"
3,2,1532,19,1,3,"1,60,00,000.00","10,443.86"
3,2,2100,19,1,3,"2,00,00,000.00","9,523.81"
4,2,2579,19,1,3,"4,50,00,000.00","17,448.62"
3,2,1640,19,1,3,"1,90,00,000.00","11,585.37"
3,2,1888,19,1,3,"1,95,00,000.00","10,328.39"
2,2,1232,19,1,3,"1,30,00,000.00","10,551.95"
2,2,1025,19,1,3,"1,25,00,000.00","12,195.12"
3,2,1250,19,1,3,"1,75,00,000.00","14,000.00"
3,2,1600,19,1,3,"1,55,00,000.00","9,687.50"
3,2,1600,19,1,3,"1,55,00,000.00","9,687.50"
4,2,2550,19,1,3,"2,60,00,000.00","10,196.08"
4,2,2550,19,1,3,"2,60,00,000.00","10,196.08"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
3,2,1650,19,1,3,"2,00,00,000.00","12,121.21"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
3,2,1650,19,1,3,"1,90,00,000.00","11,515.15"
3,2,1600,19,1,3,"1,65,00,000.00","10,312.50"
3,2,1650,19,1,3,"2,05,00,000.00","12,424.24"
